question,answer_true,answer_model,confidence_verbalized,prob_all_tokens.n_tokens,prob_all_tokens.logprob_sum,prob_all_tokens.logprob_avg,prob_all_tokens.prob_joint,prob_all_tokens.prob_geo_mean,prob_all_tokens.perplexity,prob_all_tokens.p_min,prob_all_tokens.frac_p_gt_0_1,prob_all_tokens.frac_p_gt_0_01,prob_tokens_only.n_tokens,prob_tokens_only.logprob_sum,prob_tokens_only.logprob_avg,prob_tokens_only.prob_joint,prob_tokens_only.prob_geo_mean,prob_tokens_only.perplexity,prob_tokens_only.p_min,prob_tokens_only.frac_p_gt_0_1,prob_tokens_only.frac_p_gt_0_01,judge_confidence,abs_error,rel_error,log_error,qid,model_answer_raw,parse_error,model,logprobs_k,judge,is_correct,log1p_abs_error
What is the lowest score that cannot be scored with a single dart?,23.0,1.0,1.0,25.0,-0.0072369532239169995,-0.00028947812895668,0.9927891704654394,0.9997105637657943,1.0002895200317934,0.9948680531664271,1.0,1.0,1.0,-0.000392113,-0.000392113,0.9996079638662553,0.9996079638662553,1.0003921898863515,0.9996079638662553,1.0,1.0,0.9,22.0,0.9565217391304348,2.4849066497880004,,,,,,,0,3.1354942159291497
The first flag for the USA had how many stars on it?,13.0,13.0,1.0,26.0,-1.97399388256825,-0.07592284163724038,0.13890099267373066,0.9268877209393902,1.0788793263832552,0.13982636166086002,1.0,1.0,2.0,2.47046405e-06,1.235232025e-06,1.0,1.0,0.999998764768738,1.0000007487836304,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many degrees do the internal angles of an octagon add up to?,1080.0,1080.0,1.0,28.0,-0.19647707503351,-0.007017038394053929,0.8216201666941414,0.9930075235356113,1.0070417154942513,0.8465412318258132,1.0,1.0,4.0,2.8782524e-06,7.195631e-07,1.0,1.0,0.9999992804371589,0.9999969862446414,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"Transits of Venus occur in a pattern, with pairs of transits 8 years apart separated by much longer gaps, that repeats every how many years?",243.0,243.0,0.95,28.0,-0.21037198131700002,-0.007513285047035715,0.8102827798481903,0.9925148691248323,1.007541580592911,0.8200646749039274,1.0,1.0,3.0,3.74391667e-06,1.2479722233333334e-06,1.0,1.0,0.9999987520285554,1.0000002216547945,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"""How many days did Britain """"lose"""" in September 1752 on changing from the Julian to the Gregorian calendar?""",11.0,11.0,0.95,27.0,-0.43880030768512,-0.01625186324759704,0.6448095302818743,0.9838794857638918,1.0163846431085937,0.651846339789969,1.0,1.0,2.0,4.5160122e-06,2.2580061e-06,1.0,1.0,0.9999977419964493,1.0000010783847815,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"How many members are there in the Italian lower house, the Chamber of Deputies?",630.0,400.0,0.95,28.0,-0.09799382818517999,-0.0034997795780421425,0.9066544994403294,0.9965063375122686,1.0035059109573283,0.9136998345998135,1.0,1.0,3.0,4.8400835e-06,1.6133611666666668e-06,1.0,1.0,0.9999983866401349,1.0000005112962307,1.0,1.0,0.95,230.0,0.36507936507936506,0.4533444352346434,,,,,,,0,5.442417710521793
The first European landfall was made on the continent of Australia by Willem Janszoon in what year?,1606.0,1606.0,0.95,29.0,-0.43912802538391704,-0.015142345702893691,0.6445982494085796,0.9849717231314338,1.0152575718831685,0.6448001339828244,1.0,1.0,4.0,3.46265745e-06,8.656643625e-07,1.0,1.0,0.9999991343360122,0.9999986831107671,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"How many members are there in the French lower house, the National Assembly?",577.0,577.0,0.99,28.0,-0.2318644444089,-0.008280873014603571,0.7930536188727869,0.9917533189694195,1.0083152542803184,0.8730147740284441,1.0,1.0,3.0,5.20609314e-06,1.7353643800000001e-06,1.0,1.0,0.9999982646371257,1.00000059977192,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"The first European scientific observation of a transit of Venus (when Venus passes between the Sun and Earth, and can be seen as a small black disk moving across the face of the Sun) was made by Jeremiah Horrocks and William Crabtree in England in what year?",1639.0,1639.0,0.99,29.0,-1.200604969806739,-0.04140017137264617,0.30101205361372163,0.9594451106492515,1.0422691083633802,0.3013603663329419,1.0,1.0,4.0,5.4407865e-06,1.360196625e-06,1.0,1.0,0.9999986398043,1.0000003008172453,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When did women first compete in the Olympics in gymnastics?,1928.0,1928.0,0.95,29.0,-0.201195557372424,-0.006937777840428414,0.8177524983864365,0.9930862329809169,1.0069618999735102,0.8208602526788545,1.0,1.0,4.0,2.766028299999998e-07,6.915070749999995e-08,1.0,1.0,0.9999999308492948,0.9999987948693262,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How old was Tiger Woods when he won the US Masters in 1997?,21.0,21.0,0.99,27.0,-0.19421299252469,-0.0071930737972107405,0.8234824899736958,0.9928327344408537,1.0072190060928872,0.8680549498905754,1.0,1.0,2.0,2.08895654e-06,1.04447827e-06,1.0,1.0,0.9999989555222755,1.0000007525089232,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"""In the alphabet, how many consonants are there between the letters """"I"""" and """"U""""?""",10.0,8.0,1.0,25.0,-0.452702720554243,-0.01810810882216972,0.6359071476544371,0.9820548578252167,1.0182730547400614,0.644426541887148,1.0,1.0,1.0,-0.43939444,-0.43939444,0.644426541887148,0.644426541887148,1.5517672457617677,0.644426541887148,1.0,1.0,1.0,2.0,0.2,0.2006706954621511,,,,,,,0,1.0986122886681098
A pair of angles is complementary if the sum of their measures is how many degrees?,90.0,90.0,1.0,26.0,-0.00959549874797,-0.0003690576441526923,0.9904503911540159,0.9996310104492426,1.0003691257543037,0.9920281113939904,1.0,1.0,2.0,2.93785716e-06,1.46892858e-06,1.0,1.0,0.9999985310724989,1.0000004768372737,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
With how many pieces does each player start a game of Backgammon?,15.0,15.0,1.0,26.0,-0.16377561382289998,-0.0062990620701115375,0.8489324892261613,0.9937207354309961,1.0063189428831636,0.8998084964691578,1.0,1.0,2.0,3.5855919000000003e-06,1.7927959500000001e-06,1.0,1.0,0.999998207205657,1.0000010570516586,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"""What is the maximum number of characters (including spaces) that can be used in a """"tweet""""?""",140.0,280.0,1.0,27.0,-0.20348986022682,-0.0075366614898822225,0.8158784771034318,0.9924916679289018,1.0075651336063771,0.8249334603676426,1.0,1.0,3.0,3.2819807e-06,1.0939935666666666e-06,1.0,1.0,0.9999989060070318,1.0000007022174466,1.0,1.0,0.95,140.0,1.0,0.689594778955577,,,,,,,0,4.948759890378168
"Over several weeks after the Central Committee of the Communist Party of the Soviet Union agreed to give up its monopoly of power on February 7, 1990, the constituent republics of the USSR held their first competitive elections. How many republics were there?",15.0,15.0,0.9,26.0,-0.1670262902436,-0.006424088086292307,0.8461773648357063,0.9935965022526005,1.006444766797067,0.8468532990333999,1.0,1.0,2.0,2.6274938e-06,1.3137469e-06,1.0,1.0,0.9999986862539629,1.000001017936118,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"""""""The Year of Three Popes"""", involving Pope Paul VI, Pope John Paul I and Pope John Paul II, is the name given to which year?""",1978.0,1978.0,0.99,29.0,-0.51511207531408,-0.01776248535565793,0.5974336333038579,0.9823943376922079,1.0179211764892198,0.6546724465712416,1.0,1.0,4.0,-2.28546565e-06,-5.713664125e-07,0.9999977145369616,0.9999994286337507,1.0000005713665758,0.9999971259426301,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"""In the """"Back to the Future"""" series of films, the past was 1955, and the future was 2015. When was """"now""""?""",1985.0,1985.0,0.99,29.0,-0.61647369690456,-0.021257713686364137,0.5398447412843712,0.9789666389556213,1.0214852684528837,0.6401217796668809,1.0,1.0,4.0,9.2071714e-06,2.30179285e-06,1.0,1.0,0.9999976982097991,1.0000009676446682,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"The numbers 111, 222, 333, 444, 555, 666, 777, 888 and 999 are all multiples of what number?",37.0,111.0,1.0,27.0,-0.03006473117524,-0.001113508562045926,0.9703827175017153,0.9988871111585702,1.0011141287428758,0.9798649195615781,1.0,1.0,3.0,5.2622054400000005e-06,1.75406848e-06,1.0,1.0,0.9999982459330584,0.9999995436520441,1.0,1.0,0.95,74.0,2.0,1.0809127115687085,,,,,,,0,4.31748811353631
How many letters are there in the Turkish alphabet?,29.0,29.0,1.0,26.0,-0.33090828436970027,-0.012727241706526933,0.7182710427011093,0.9873534071259006,1.0128085777420999,0.720252308417553,1.0,1.0,2.0,3.8153957e-06,1.90769785e-06,1.0,1.0,0.9999980923039696,1.000000293366643,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
The internal angles of a triangle add up to how many degrees?,180.0,180.0,1.0,27.0,-0.04120359061978,-0.001526058911843704,0.9596337376310463,0.9984751049239549,1.0015272239322994,0.9760019886694136,1.0,1.0,3.0,-3.4365800999999997e-06,-1.1455267e-06,0.999996563425805,0.9999988544739561,1.000001145527356,0.9999972973056522,1.0,1.0,0.99,0.0,0.0,0.0,,,,,,,1,0.0
"At which UK General Election was Helen Grant elected, the Conservative Party's first black female MP?",2010.0,2010.0,0.95,29.0,-0.07791608152294,-0.002686761431825517,0.9250420514065841,0.9973168446813587,1.0026903740099753,0.9304489103458985,1.0,1.0,4.0,2.9206275500000002e-06,7.301568875000001e-07,1.0,1.0,0.9999992698433791,0.9999996721745037,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"The Safari Rally, a round of the World Rally Championship from 1973 to 2002 held in Kenya, Uganda and Tanganyika, was first run as a commemorative event, in what year?",1953.0,1953.0,0.9,28.0,-0.59402492587538,-0.021215175924120717,0.552100642543606,0.9790082828914671,1.0214418176795548,0.5529185366361129,1.0,1.0,4.0,5.34314315e-06,1.3357857875e-06,1.0,1.0,0.9999986642151046,0.9999993201347311,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
How many sides does a hendecagon have?,11.0,11.0,1.0,26.0,-0.0114451881896626,-0.00044019954575625383,0.9886200588180272,0.9995598973278487,1.0004402964477945,0.9887306611292714,1.0,1.0,2.0,4.5709313e-06,2.28546565e-06,1.0,1.0,0.9999977145369616,1.0000020843021722,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When was the first World Cup cricket contest held?,1975.0,1975.0,0.95,29.0,-0.60726864577966,-0.020940298130333105,0.5448369813895406,0.9792774275176139,1.0211610845916423,0.5482953156585114,1.0,1.0,4.0,4.31470113e-06,1.0786752825e-06,1.0,1.0,0.9999989213252992,0.9999987017371428,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When did a man last walk on the moon?,1972.0,1972.0,0.99,29.0,-0.08314063676137799,-0.0028669185090130344,0.9202217211166965,0.9971371871773623,1.0028710320500047,0.9296660995913301,1.0,1.0,4.0,5.4119736e-06,1.3529934e-06,1.0,1.0,0.9999986470075153,0.9999971017283,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many different people were Prime Minister of New Zealand in the first 100 years after it became a Dominion in 1907?,21.0,19.0,0.9,26.0,-4.48724939219461,-0.1725865150844081,0.011251549885794587,0.8414854844747645,1.1883746284990009,0.06816374184549308,0.9615384615384616,1.0,2.0,-3.4517576,-1.7258788,0.031689889252494774,0.17801654207543402,5.617455481054411,0.06816374184549308,0.5,1.0,0.9,2.0,0.09523809523809523,0.09531017980432521,,,,,,,0,1.0986122886681098
"How long, to the nearest mile, is an Olympic marathon?",26.0,26.0,0.99,27.0,-1.32442677661241,-0.04905284357823741,0.26595536723935187,0.9521308143699142,1.0502758496076654,0.2667527178763191,1.0,1.0,2.0,3.79059931e-06,1.895299655e-06,1.0,1.0,0.9999981047021411,1.000000062398612,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When was the North Atlantic Treaty which established NATO signed?,1949.0,1949.0,0.99,29.0,-0.0985982336989,-0.0033999390930655174,0.9061066780316455,0.9966058341551021,1.0034057254418698,0.9312030096478858,1.0,1.0,4.0,6.3902699e-06,1.597567475e-06,1.0,1.0,0.9999984024338011,1.000000161118813,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"""What book introduced """"the Thought Police""""?""",1984.0,1984.0,0.9,28.0,-2.02743855943414,-0.07240851997979071,0.13167236049291542,0.9301508329853689,1.075094451929314,0.1324767924788003,1.0,1.0,4.0,-0.0003984328344,-9.96082086e-05,0.9996016465294211,0.9999003967521329,1.0000996131696622,0.9995961381041794,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
What is the sum of the even numbers between 1 and 9?,20.0,20.0,1.0,26.0,-0.019673173275940002,-0.000756660510613077,0.9805190807840911,0.9992436256847623,1.0007569468503934,0.98354991797626,1.0,1.0,2.0,4.5173802e-06,2.2586901e-06,1.0,1.0,0.9999977413124509,1.000001594425471,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"The Super Bowl, the championship game of the premier association of professional American football, was first held in what year?",1967.0,1967.0,0.98,29.0,-1.30902791939815,-0.04513889377235,0.2700824707507821,0.9558647089573672,1.0461731567543429,0.2716797760975074,1.0,1.0,4.0,-1.1576339e-06,-2.89408475e-07,0.9999988423667701,0.9999997105915669,1.000000289408517,0.9999966733213335,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"As at October 2011, ice covers about what percentage of the world's land surface?",10.0,10.0,0.8,26.0,-0.056344176113126,-0.0021670836966586923,0.9452137599023304,0.997835262733939,1.0021694335196474,0.962572289178967,1.0,1.0,2.0,-6.15121103e-05,-3.075605515e-05,0.9999384897815311,0.9999692444178127,1.0000307565281223,0.9999433956990839,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"Before 2012 when was the most recent time the Summer Olympics were held in London, UK?",1948.0,1948.0,0.99,29.0,-0.39850850672964,-0.013741672645849655,0.6713205698250618,0.9863523131378734,1.0138365234007607,0.7010806840981864,1.0,1.0,4.0,8.5942447e-06,2.148561175e-06,1.0,1.0,0.9999978514411332,1.0000011017552068,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many players per side are allowed on the field in a game of rugby league?,13.0,13.0,1.0,26.0,-0.034819775963658,-0.0013392221524483846,0.9657794572459117,0.998661674205353,1.0013401193108886,0.969726755043379,1.0,1.0,2.0,3.43564899e-06,1.717824495e-06,1.0,1.0,0.9999982821769805,1.000000127591198,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"Traditionally, in rugby, what number appears on the jersey of the fullback?",15.0,15.0,0.95,27.0,-0.52766236732898,-0.019543050641814073,0.589982521363407,0.9806466768110791,1.019735266173394,0.617369381987979,1.0,1.0,2.0,1.1362135e-06,5.6810675e-07,1.0,1.0,0.9999994318934113,1.0000005662442604,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In the 20th century what year did Estonia first declare independence?,1918.0,1918.0,0.98,29.0,-0.322069100460798,-0.011105831050372345,0.7246481150811429,0.988955611025831,1.0111677297252126,0.7249264917191913,1.0,1.0,4.0,5.67990355e-06,1.4199758875e-06,1.0,1.0,0.9999985800251207,1.0000008419159545,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many sports were contested at the Summer Paralympics in 2012?,20.0,20.0,0.98,27.0,-2.556055405201131,-0.094668718711153,0.07761027853618975,0.9096742426121242,1.0992946190589128,0.07856906752061998,0.9629629629629629,1.0,2.0,5.0587114e-06,2.5293557e-06,1.0,1.0,0.9999974706474988,1.0000014556000594,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"When was the ICC, official base in The Hague in the Netherlands, established?",2002.0,2002.0,0.98,29.0,-2.401113777653996,-0.08279702681565503,0.09061696990717895,0.9205379727828398,1.0863212920776553,0.0909365744079451,0.9655172413793104,1.0,4.0,3.43332073e-06,8.583301825e-07,1.0,1.0,0.9999991416701859,0.9999988488859626,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"Elizabeth II is the Queen regnant of how many independent sovereign states known informally as the Commonwealth realms, for which she holds each crown separately and equally in a shared monarchy?",16.0,15.0,0.99,27.0,-0.05999176189302,-0.002221917107148889,0.9417722919731836,0.9977805495234455,1.0022243873942167,0.9451913889547268,1.0,1.0,2.0,-5.3928234e-06,-2.6964117e-06,0.9999946071911412,0.9999973035919353,1.0000026964153352,0.99999413315061,1.0,1.0,0.95,1.0,0.0625,0.06062462181643502,,,,,,,0,0.6931471805599453
"""The modern British period of history called """"The Winter of Discontent"""" began when?""",1978.0,1978.0,0.9,28.0,-0.412520760652315,-0.01473288430901125,0.6619794534229027,0.9853751136068991,1.014841948199369,0.7993765241290213,1.0,1.0,4.0,1.2318488e-06,3.079622e-07,1.0,1.0,0.9999996920378474,0.9999968614479252,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"The 50.5 km Channel Tunnel, built under the English Channel or, in France, La Manche, to link the UK and France with road and rail access was finally opened in 1994. When was the first official Anglo-French protocol established to create the railway aspect of the link?",1876.0,1986.0,0.9,28.0,-0.7198794335091799,-0.025709979768185,0.48681094550929693,0.9746177074777721,1.026043331993131,0.4891156570443523,1.0,1.0,4.0,-0.0011680675218199998,-0.00029201688045499995,0.9988326144035103,0.9997080257523243,1.0002920595215348,0.9988350562743821,1.0,1.0,0.9,110.0,0.05863539445628998,0.05695120596530856,,,,,,,0,4.709530201312334
"In the USA, what is the minimum age that someone can become a senator?",30.0,30.0,1.0,26.0,-0.014391402184850001,-0.0005535154686480769,0.9857116590526457,0.9994466376927785,1.0005536686866032,0.9936056004450875,1.0,1.0,2.0,8.614735999999997e-08,4.307367999999998e-08,1.0,1.0,0.9999999569263209,0.9999992474916432,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When were 18 year olds allowed to vote in a General Election in the United Kingdom?,1970.0,1969.0,0.98,29.0,-1.8613247777372102,-0.06418361302542104,0.1554665352782282,0.9378327854057676,1.0662881651843028,0.15624213931736478,1.0,1.0,4.0,-0.0003017801752,-7.54450438e-05,0.9996982653558568,0.9999245578021058,1.0000754478898488,0.9996951575439066,1.0,1.0,0.95,1.0,0.0005076142131979696,0.0005074854206856827,,,,,,,0,0.6931471805599453
"""Sliced bread, advertised as """"the greatest forward step in the baking industry since bread was wrapped"""", was first sold when?""",1928.0,1928.0,0.9,28.0,-0.7924427879786,-0.028301528142092858,0.4527375016646803,0.9720952085435661,1.0287058214166511,0.4566281479227282,1.0,1.0,4.0,-0.00414394773688,-0.00103598693422,0.9958646265666322,0.9989645495149765,1.0010365237540473,0.9958647786718998,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"In what year did Sweden change its laws to allow a woman to inherit the throne, USSR stage its first rock festival, the border officially re-open between Spain and Gibraltar, Iceland democratically elect its first woman president, and the 10.14 mile (16.32km) long St Gotthard Road Tunnel open in Switzerland?",1980.0,1980.0,0.95,29.0,-0.17764491234952,-0.00612568663274207,0.8372396641776375,0.9938930371341346,1.0061444870199259,0.8393600690823763,1.0,1.0,4.0,4.26266341e-06,1.0656658525e-06,1.0,1.0,0.9999989343347153,0.9999999674037106,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"Speculation about the possibility of a southern land mass has been around for at least 2,000 years. When was the first recorded sighting of the Antarctic continent?",1820.0,1820.0,0.95,29.0,-0.811099346675748,-0.0279689429888189,0.4443692817077025,0.9724185667465846,1.0283637460211135,0.45690426308554727,1.0,1.0,4.0,2.25286933e-06,5.632173325e-07,1.0,1.0,0.9999994367828261,0.9999988023199172,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
What is the base for the common logarithm?,10.0,10.0,1.0,26.0,-0.06318270962069,-0.0024301042161803846,0.9387719353545354,0.9975728460967306,1.0024330593126771,0.9398439388512672,1.0,1.0,2.0,-1.8235296e-06,-9.117648e-07,0.9999981764720627,0.9999990882356157,1.0000009117652155,0.999997051437047,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"Lacrosse, thought to have been played by at least 1100 AD and originally a ceremonial ritual with up to 1,000 people, currently (except in Box lacrosse) involves how many players?",20.0,10.0,0.95,27.0,-0.12776553189143,-0.00473205673671963,0.8800597008892602,0.9952791218043123,1.004743270598432,0.88678324073798,1.0,1.0,2.0,1.03935599e-06,5.19677995e-07,1.0,1.0,0.99999948032214,1.0000003119931087,1.0,1.0,0.9,10.0,0.5,0.6466271649250523,,,,,,,0,2.3978952727983707
Which Apollo mission was the first to land on the moon?,11.0,11.0,0.99,27.0,-0.9006451100942321,-0.03335722629978637,0.40630746213134733,0.9671929910962412,1.0339198166299515,0.4122901211090784,1.0,1.0,2.0,-2.56987992e-05,-1.28493996e-05,0.9999743015310113,0.9999871506829532,1.0000128494821539,0.999973534141227,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
